Transaction_ID,Transaction_Date,Customer_ID,Product_Name,Quantity,Price,Payment_Method,Transaction_Status,Year,Month,Day,Month_Name,Year_Month,Transaction_Type,Abs_Price,Refund_Amount,Sales_Amount
T80797,2021-03-06,C2503,Laptop,1.0,-74.2128518748201,Pay pal,completed,2021,3,6,March,2021-03,Refund/Reversal,74.2128518748201,74.2128518748201,0.0
T80802,2021-12-25,C3871,Smartphone,1.0,-820.22,Paypal,completed,2021,12,25,December,2021-12,Refund/Reversal,820.22,820.22,0.0
T80824,2024-01-18,C2348,Tablet,3.0,570.5006314365021,Credit card,completed,2024,1,18,January,2024-01,Sale,570.5006314365021,0.0,570.5006314365021
T80825,2020-05-24,C860,Laptop,6.0,-583.30438333469,Paypal,completed,2020,5,24,May,2020-05,Refund/Reversal,583.30438333469,583.30438333469,0.0
T80826,2024-07-21,C843,Coffee Machine,8.0,712.6715404138591,Pay pal,completed,2024,7,21,July,2024-07,Sale,712.6715404138591,0.0,712.6715404138591
T80840,2024-07-03,C2682,Laptop,289.0,520.4995281776653,Pay pal,pending,2024,7,3,July,2024-07,Sale,520.4995281776653,0.0,520.4995281776653
T80842,2020-04-23,C3606,Laptop,9.0,569.8633349996451,Paypal,completed,2020,4,23,April,2020-04,Sale,569.8633349996451,0.0,569.8633349996451
T80853,2023-02-09,C2352,Tablet,1.0,670.64,Credit card,failed,2023,2,9,February,2023-02,Sale,670.64,0.0,670.64
T80855,2020-10-15,C336,Laptop,10.0,-904.0320199412832,Credit card,completed,2020,10,15,October,2020-10,Refund/Reversal,904.0320199412832,904.0320199412832,0.0
T80868,2023-05-09,C1315,Headphones,3.0,598.1821470132058,Paypal,completed,2023,5,9,May,2023-05,Sale,598.1821470132058,0.0,598.1821470132058
T80880,2024-01-10,C3708,Tablet,775.0,-890.8052382729263,Paypal,pending,2024,1,10,January,2024-01,Refund/Reversal,890.8052382729263,890.8052382729263,0.0
T80883,2022-03-17,C4779,Smartphone,4.0,-662.43,Pay pal,completed,2022,3,17,March,2022-03,Refund/Reversal,662.43,662.43,0.0
T80889,2022-04-15,C2598,Laptop,708.0,672.4613295378712,Credit card,completed,2022,4,15,April,2022-04,Sale,672.4613295378712,0.0,672.4613295378712
T80896,2023-04-27,C1055,Headphones,4.0,-519.6183914393674,Pay pal,completed,2023,4,27,April,2023-04,Refund/Reversal,519.6183914393674,519.6183914393674,0.0
T80905,2022-08-26,C4330,Coffee Machine,2.0,-993.4507045005348,Paypal,pending,2022,8,26,August,2022-08,Refund/Reversal,993.4507045005348,993.4507045005348,0.0
T80913,2024-05-27,C3407,Tablet,6.0,-252.96629232849807,Credit card,completed,2024,5,27,May,2024-05,Refund/Reversal,252.96629232849807,252.96629232849807,0.0
T80925,2020-01-30,C4556,Coffee Machine,663.0,-120.44,Credit card,pending,2020,1,30,January,2020-01,Refund/Reversal,120.44,120.44,0.0
T80929,2024-09-09,C1008,Headphones,318.0,-482.4532326792836,Paypal,completed,2024,9,9,September,2024-09,Refund/Reversal,482.4532326792836,482.4532326792836,0.0
T80936,2022-01-15,C2693,Headphones,709.0,-430.9098585787236,Paypal,pending,2022,1,15,January,2022-01,Refund/Reversal,430.9098585787236,430.9098585787236,0.0
T80938,2023-08-08,C3184,Smartphone,10.0,-594.7286555103374,Credit card,completed,2023,8,8,August,2023-08,Refund/Reversal,594.7286555103374,594.7286555103374,0.0
T80946,2020-05-29,C4710,Headphones,572.0,814.9392509911809,Pay pal,completed,2020,5,29,May,2020-05,Sale,814.9392509911809,0.0,814.9392509911809
T80948,2023-08-06,C848,Coffee Machine,5.0,334.7855131208943,Paypal,pending,2023,8,6,August,2023-08,Sale,334.7855131208943,0.0,334.7855131208943
T80954,2023-01-12,C4632,Tablet,2.0,393.1592221447679,Credit card,completed,2023,1,12,January,2023-01,Sale,393.1592221447679,0.0,393.1592221447679
T80957,2021-11-27,C3501,Smartphone,9.0,-563.0803750410205,Credit card,completed,2021,11,27,November,2021-11,Refund/Reversal,563.0803750410205,563.0803750410205,0.0
T80959,2024-11-19,C666,Coffee Machine,342.0,86.5247331247527,Credit card,failed,2024,11,19,November,2024-11,Sale,86.5247331247527,0.0,86.5247331247527
T80973,2020-02-22,C2434,Headphones,838.0,457.77496566538457,Paypal,completed,2020,2,22,February,2020-02,Sale,457.77496566538457,0.0,457.77496566538457
T80982,2020-10-27,C4035,Laptop,450.0,529.8558588898145,Credit card,failed,2020,10,27,October,2020-10,Sale,529.8558588898145,0.0,529.8558588898145
T80993,2023-12-07,C3592,Smartphone,391.0,944.01149589238,Credit card,completed,2023,12,7,December,2023-12,Sale,944.01149589238,0.0,944.01149589238
T80998,2023-11-01,C2704,Laptop,6.0,526.03325669225,Cash,completed,2023,11,1,November,2023-11,Sale,526.03325669225,0.0,526.03325669225
T81003,2024-03-17,C1466,Coffee Machine,5.0,-408.3667396812166,Paypal,completed,2024,3,17,March,2024-03,Refund/Reversal,408.3667396812166,408.3667396812166,0.0
T81006,2024-12-23,C4592,Headphones,169.0,-191.0420781449542,Credit card,completed,2024,12,23,December,2024-12,Refund/Reversal,191.0420781449542,191.0420781449542,0.0
T81013,2020-06-26,C1896,Tablet,192.0,-493.2517788465062,Credit card,failed,2020,6,26,June,2020-06,Refund/Reversal,493.2517788465062,493.2517788465062,0.0
T81016,2020-01-08,C2016,Headphones,5.0,227.4178536534177,Pay pal,completed,2020,1,8,January,2020-01,Sale,227.4178536534177,0.0,227.4178536534177
T81019,2024-08-13,C3261,Headphones,6.0,665.853574882087,Paypal,pending,2024,8,13,August,2024-08,Sale,665.853574882087,0.0,665.853574882087
T81022,2020-08-28,C1358,Coffee Machine,8.0,136.81381043396226,Pay pal,completed,2020,8,28,August,2020-08,Sale,136.81381043396226,0.0,136.81381043396226
T81026,2020-05-20,C4861,Tablet,10.0,160.50298688184023,Pay pal,completed,2020,5,20,May,2020-05,Sale,160.50298688184023,0.0,160.50298688184023
T81033,2021-07-04,C347,Smartphone,4.0,846.8283409107587,Paypal,completed,2021,7,4,July,2021-07,Sale,846.8283409107587,0.0,846.8283409107587
T81042,2020-04-29,C360,Laptop,1.0,-928.0629973663316,Pay pal,completed,2020,4,29,April,2020-04,Refund/Reversal,928.0629973663316,928.0629973663316,0.0
T81043,2022-04-24,C4376,Coffee Machine,575.0,908.4011284181483,Credit card,completed,2022,4,24,April,2022-04,Sale,908.4011284181483,0.0,908.4011284181483
T81047,2022-02-24,C4626,Coffee Machine,921.0,198.8554528252157,Creditcard,completed,2022,2,24,February,2022-02,Sale,198.8554528252157,0.0,198.8554528252157
T81052,2021-12-04,C3686,Smartphone,1.0,-438.6470570016637,Credit card,completed,2021,12,4,December,2021-12,Refund/Reversal,438.6470570016637,438.6470570016637,0.0
T81058,2021-10-05,C258,Tablet,979.0,893.5082133230866,Pay pal,completed,2021,10,5,October,2021-10,Sale,893.5082133230866,0.0,893.5082133230866
T81063,2024-09-29,C1039,Tablet,877.0,-853.147667078855,Paypal,failed,2024,9,29,September,2024-09,Refund/Reversal,853.147667078855,853.147667078855,0.0
T81064,2020-05-15,C4274,Smartphone,2.0,106.45353666989492,Cash,completed,2020,5,15,May,2020-05,Sale,106.45353666989492,0.0,106.45353666989492
T81078,2024-12-23,C2301,Coffee Machine,6.0,-125.15004497572806,Pay pal,completed,2024,12,23,December,2024-12,Refund/Reversal,125.15004497572806,125.15004497572806,0.0
T81100,2024-07-15,C2670,Tablet,1.0,-251.42247278130924,Paypal,completed,2024,7,15,July,2024-07,Refund/Reversal,251.42247278130924,251.42247278130924,0.0
T81103,2024-10-18,C2067,Laptop,893.0,-918.7294205809256,Cash,completed,2024,10,18,October,2024-10,Refund/Reversal,918.7294205809256,918.7294205809256,0.0
T81106,2022-12-20,C367,Coffee Machine,2.0,-309.0358793590317,Paypal,completed,2022,12,20,December,2022-12,Refund/Reversal,309.0358793590317,309.0358793590317,0.0
T81112,2022-12-17,C2603,Laptop,7.0,454.7448582661982,Credit card,completed,2022,12,17,December,2022-12,Sale,454.7448582661982,0.0,454.7448582661982
T81113,2022-11-18,C3962,Smartphone,2.0,-896.4725295253743,Credit card,completed,2022,11,18,November,2022-11,Refund/Reversal,896.4725295253743,896.4725295253743,0.0
T81127,2023-09-16,C2225,Laptop,6.0,-779.953811169486,Paypal,failed,2023,9,16,September,2023-09,Refund/Reversal,779.953811169486,779.953811169486,0.0
T81131,2020-06-10,C1889,Headphones,504.0,338.3131496546582,Creditcard,completed,2020,6,10,June,2020-06,Sale,338.3131496546582,0.0,338.3131496546582
T81133,2022-12-02,C3126,Tablet,609.0,-959.7843872512066,Creditcard,completed,2022,12,2,December,2022-12,Refund/Reversal,959.7843872512066,959.7843872512066,0.0
T81135,2021-03-11,C2420,Smartphone,800.0,534.2648193721795,Cash,completed,2021,3,11,March,2021-03,Sale,534.2648193721795,0.0,534.2648193721795
T81140,2021-05-19,C4578,Headphones,4.0,490.56,Paypal,failed,2021,5,19,May,2021-05,Sale,490.56,0.0,490.56
T81143,2020-04-13,C3170,Headphones,8.0,219.9114203985232,Credit card,failed,2020,4,13,April,2020-04,Sale,219.9114203985232,0.0,219.9114203985232
T81145,2020-07-31,C4804,Laptop,8.0,-993.7820456408316,Credit card,completed,2020,7,31,July,2020-07,Refund/Reversal,993.7820456408316,993.7820456408316,0.0
T81146,2023-08-04,C1096,Headphones,10.0,895.3625083822899,Paypal,pending,2023,8,4,August,2023-08,Sale,895.3625083822899,0.0,895.3625083822899
T81147,2022-06-20,C3716,Headphones,629.0,296.6286676459839,Creditcard,completed,2022,6,20,June,2022-06,Sale,296.6286676459839,0.0,296.6286676459839
T81154,2023-12-04,C1946,Tablet,6.0,535.3583338316051,Pay pal,completed,2023,12,4,December,2023-12,Sale,535.3583338316051,0.0,535.3583338316051
T81168,2020-06-26,C2379,Laptop,427.0,969.3,Creditcard,completed,2020,6,26,June,2020-06,Sale,969.3,0.0,969.3
T81187,2024-02-12,C3234,Coffee Machine,805.0,-469.40971840698,Cash,completed,2024,2,12,February,2024-02,Refund/Reversal,469.40971840698,469.40971840698,0.0
T81193,2020-10-03,C4403,Headphones,454.0,209.2550741728988,Creditcard,failed,2020,10,3,October,2020-10,Sale,209.2550741728988,0.0,209.2550741728988
T81195,2020-03-27,C3142,Smartphone,8.0,-87.18718341275837,Credit card,completed,2020,3,27,March,2020-03,Refund/Reversal,87.18718341275837,87.18718341275837,0.0
T81198,2020-02-07,C2970,Tablet,5.0,-896.8222160776795,Paypal,completed,2020,2,7,February,2020-02,Refund/Reversal,896.8222160776795,896.8222160776795,0.0
T81201,2020-12-18,C3117,Laptop,231.0,337.86579567803886,Creditcard,completed,2020,12,18,December,2020-12,Sale,337.86579567803886,0.0,337.86579567803886
T81202,2022-03-27,C1286,Laptop,6.0,-734.59,Creditcard,completed,2022,3,27,March,2022-03,Refund/Reversal,734.59,734.59,0.0
T81211,2020-12-30,C2047,Headphones,4.0,736.89,Credit card,completed,2020,12,30,December,2020-12,Sale,736.89,0.0,736.89
T81218,2021-07-12,C1689,Smartphone,975.0,-327.6131578692764,Credit card,completed,2021,7,12,July,2021-07,Refund/Reversal,327.6131578692764,327.6131578692764,0.0
T81219,2023-06-23,C1818,Coffee Machine,2.0,-893.7103584509824,Paypal,pending,2023,6,23,June,2023-06,Refund/Reversal,893.7103584509824,893.7103584509824,0.0
T81221,2021-11-29,C3036,Coffee Machine,575.0,-272.63802505527656,Creditcard,pending,2021,11,29,November,2021-11,Refund/Reversal,272.63802505527656,272.63802505527656,0.0
T81223,2021-01-24,C1808,Smartphone,7.0,-377.2167970554633,Paypal,completed,2021,1,24,January,2021-01,Refund/Reversal,377.2167970554633,377.2167970554633,0.0
T81228,2023-08-10,C4950,Headphones,6.0,-757.6085565949106,Credit card,completed,2023,8,10,August,2023-08,Refund/Reversal,757.6085565949106,757.6085565949106,0.0
T81229,2023-12-07,C4651,Tablet,7.0,-744.7196948569093,Cash,completed,2023,12,7,December,2023-12,Refund/Reversal,744.7196948569093,744.7196948569093,0.0
T81230,2021-02-28,C2944,Smartphone,492.0,225.97295081416576,Cash,pending,2021,2,28,February,2021-02,Sale,225.97295081416576,0.0,225.97295081416576
T81235,2024-07-04,C2221,Tablet,756.0,-850.7796217743346,Paypal,completed,2024,7,4,July,2024-07,Refund/Reversal,850.7796217743346,850.7796217743346,0.0
T81245,2022-03-13,C4720,Coffee Machine,1.0,-195.25971186306825,Paypal,completed,2022,3,13,March,2022-03,Refund/Reversal,195.25971186306825,195.25971186306825,0.0
T81270,2020-10-15,C3552,Headphones,540.0,142.22124813655756,Credit card,completed,2020,10,15,October,2020-10,Sale,142.22124813655756,0.0,142.22124813655756
T81284,2022-02-21,C3632,Headphones,969.0,-783.6910129193984,Credit card,failed,2022,2,21,February,2022-02,Refund/Reversal,783.6910129193984,783.6910129193984,0.0
T81287,2022-02-24,C4025,Laptop,324.0,-393.84398929267775,Credit card,completed,2022,2,24,February,2022-02,Refund/Reversal,393.84398929267775,393.84398929267775,0.0
T81288,2023-11-08,C1962,Smartphone,7.0,-465.3329723696595,Paypal,completed,2023,11,8,November,2023-11,Refund/Reversal,465.3329723696595,465.3329723696595,0.0
T81289,2020-11-24,C4195,Coffee Machine,247.0,-690.0091728994719,Paypal,completed,2020,11,24,November,2020-11,Refund/Reversal,690.0091728994719,690.0091728994719,0.0
T81294,2020-02-09,C1438,Laptop,2.0,329.93593527786834,Credit card,completed,2020,2,9,February,2020-02,Sale,329.93593527786834,0.0,329.93593527786834
T81295,2023-09-27,C2471,Smartphone,169.0,254.88527772055056,Paypal,pending,2023,9,27,September,2023-09,Sale,254.88527772055056,0.0,254.88527772055056
T81303,2024-12-05,C1276,Smartphone,4.0,335.3353321952274,Paypal,completed,2024,12,5,December,2024-12,Sale,335.3353321952274,0.0,335.3353321952274
T81310,2024-10-18,C3799,Headphones,658.0,-59.65359647569653,Paypal,failed,2024,10,18,October,2024-10,Refund/Reversal,59.65359647569653,59.65359647569653,0.0
T81315,2020-12-03,C1650,Coffee Machine,871.0,-990.3277561444332,Creditcard,completed,2020,12,3,December,2020-12,Refund/Reversal,990.3277561444332,990.3277561444332,0.0
T81318,2022-02-18,C3816,Laptop,8.0,129.80673055427258,Creditcard,completed,2022,2,18,February,2022-02,Sale,129.80673055427258,0.0,129.80673055427258
T81322,2020-05-15,C4573,Tablet,1.0,-497.0553241130045,Creditcard,completed,2020,5,15,May,2020-05,Refund/Reversal,497.0553241130045,497.0553241130045,0.0
T81338,2023-11-19,C4819,Coffee Machine,1.0,68.11956917618859,Paypal,completed,2023,11,19,November,2023-11,Sale,68.11956917618859,0.0,68.11956917618859
T81342,2020-06-10,C2330,Laptop,8.0,-510.0355959964065,Cash,completed,2020,6,10,June,2020-06,Refund/Reversal,510.0355959964065,510.0355959964065,0.0
T81347,2022-02-21,C4265,Laptop,1.0,-161.50469345057525,Creditcard,pending,2022,2,21,February,2022-02,Refund/Reversal,161.50469345057525,161.50469345057525,0.0
T81349,2024-07-03,C2136,Headphones,600.0,-743.9455021983235,Creditcard,failed,2024,7,3,July,2024-07,Refund/Reversal,743.9455021983235,743.9455021983235,0.0
T81353,2020-12-08,C628,Tablet,5.0,758.7260782016249,Credit card,completed,2020,12,8,December,2020-12,Sale,758.7260782016249,0.0,758.7260782016249
T81358,2021-12-31,C2656,Headphones,238.0,455.9816328799529,Paypal,completed,2021,12,31,December,2021-12,Sale,455.9816328799529,0.0,455.9816328799529
T81363,2024-03-28,C2160,Smartphone,9.0,-193.7015266685172,Paypal,completed,2024,3,28,March,2024-03,Refund/Reversal,193.7015266685172,193.7015266685172,0.0
T81365,2024-12-14,C1902,Headphones,8.0,833.5133428901219,Credit card,completed,2024,12,14,December,2024-12,Sale,833.5133428901219,0.0,833.5133428901219
T81368,2022-08-02,C1155,Coffee Machine,5.0,803.974587793696,Credit card,pending,2022,8,2,August,2022-08,Sale,803.974587793696,0.0,803.974587793696
T81387,2024-04-05,C2937,Coffee Machine,1.0,-161.01521757508976,Cash,completed,2024,4,5,April,2024-04,Refund/Reversal,161.01521757508976,161.01521757508976,0.0
T81400,2021-02-27,C2689,Tablet,807.0,245.32295388190803,Cash,failed,2021,2,27,February,2021-02,Sale,245.32295388190803,0.0,245.32295388190803
T81406,2023-02-16,C2707,Headphones,279.0,-181.5172888649579,Credit card,pending,2023,2,16,February,2023-02,Refund/Reversal,181.5172888649579,181.5172888649579,0.0
T81411,2022-08-24,C3430,Coffee Machine,673.0,272.7361818219827,Credit card,pending,2022,8,24,August,2022-08,Sale,272.7361818219827,0.0,272.7361818219827
T81418,2024-07-09,C4072,Coffee Machine,2.0,558.0244597439423,Paypal,pending,2024,7,9,July,2024-07,Sale,558.0244597439423,0.0,558.0244597439423
T81420,2023-03-31,C3236,Headphones,773.0,-432.3287150854919,Cash,completed,2023,3,31,March,2023-03,Refund/Reversal,432.3287150854919,432.3287150854919,0.0
T81426,2021-09-26,C2520,Laptop,552.0,320.15118096509013,Credit card,completed,2021,9,26,September,2021-09,Sale,320.15118096509013,0.0,320.15118096509013
T81430,2020-08-01,C4405,Laptop,358.0,515.2441501748735,Creditcard,pending,2020,8,1,August,2020-08,Sale,515.2441501748735,0.0,515.2441501748735
T81439,2022-09-19,C2609,Tablet,784.0,783.6021967763364,Pay pal,completed,2022,9,19,September,2022-09,Sale,783.6021967763364,0.0,783.6021967763364
T81441,2022-04-16,C3455,Coffee Machine,6.0,-292.9591585769541,Pay pal,failed,2022,4,16,April,2022-04,Refund/Reversal,292.9591585769541,292.9591585769541,0.0
T81446,2022-01-23,C1588,Headphones,936.0,-988.0724222094996,Paypal,completed,2022,1,23,January,2022-01,Refund/Reversal,988.0724222094996,988.0724222094996,0.0
T81449,2021-02-04,C239,Headphones,9.0,-543.6630273616365,Credit card,completed,2021,2,4,February,2021-02,Refund/Reversal,543.6630273616365,543.6630273616365,0.0
T81452,2021-12-15,C2805,Smartphone,565.0,-70.42,Credit card,pending,2021,12,15,December,2021-12,Refund/Reversal,70.42,70.42,0.0
T81454,2023-09-07,C3811,Tablet,6.0,-307.2769662786704,Creditcard,completed,2023,9,7,September,2023-09,Refund/Reversal,307.2769662786704,307.2769662786704,0.0
T81459,2021-05-15,C271,Headphones,933.0,536.4269191677083,Creditcard,failed,2021,5,15,May,2021-05,Sale,536.4269191677083,0.0,536.4269191677083
T81461,2023-07-16,C4293,Tablet,353.0,706.5188039586637,Cash,completed,2023,7,16,July,2023-07,Sale,706.5188039586637,0.0,706.5188039586637
T81489,2022-06-12,C1164,Tablet,196.0,-185.25458257690585,Creditcard,completed,2022,6,12,June,2022-06,Refund/Reversal,185.25458257690585,185.25458257690585,0.0
T81504,2024-01-23,C3744,Laptop,879.0,-572.536884537388,Paypal,completed,2024,1,23,January,2024-01,Refund/Reversal,572.536884537388,572.536884537388,0.0
T81525,2022-07-09,C3155,Coffee Machine,3.0,-623.9747824534481,Paypal,pending,2022,7,9,July,2022-07,Refund/Reversal,623.9747824534481,623.9747824534481,0.0
T81526,2024-10-19,C4611,Tablet,8.0,-130.5398847830612,Credit card,completed,2024,10,19,October,2024-10,Refund/Reversal,130.5398847830612,130.5398847830612,0.0
T81548,2023-04-05,C2200,Laptop,3.0,-489.45184102445296,Credit card,completed,2023,4,5,April,2023-04,Refund/Reversal,489.45184102445296,489.45184102445296,0.0
T81549,2023-02-22,C968,Tablet,1.0,-385.8876048479291,Creditcard,failed,2023,2,22,February,2023-02,Refund/Reversal,385.8876048479291,385.8876048479291,0.0
T81552,2023-03-04,C2456,Headphones,2.0,-953.0514409053278,Credit card,completed,2023,3,4,March,2023-03,Refund/Reversal,953.0514409053278,953.0514409053278,0.0
T81553,2023-02-10,C4789,Coffee Machine,427.0,-771.7538999409248,Creditcard,pending,2023,2,10,February,2023-02,Refund/Reversal,771.7538999409248,771.7538999409248,0.0
T81568,2021-04-13,C4657,Laptop,830.0,120.53526308719933,Credit card,completed,2021,4,13,April,2021-04,Sale,120.53526308719933,0.0,120.53526308719933
T81580,2020-06-06,C2293,Smartphone,470.0,566.6244003997165,Creditcard,failed,2020,6,6,June,2020-06,Sale,566.6244003997165,0.0,566.6244003997165
T81583,2020-01-08,C3594,Headphones,389.0,947.9060681552672,Pay pal,completed,2020,1,8,January,2020-01,Sale,947.9060681552672,0.0,947.9060681552672
T81589,2021-03-02,C2601,Headphones,9.0,272.8469133086724,Paypal,failed,2021,3,2,March,2021-03,Sale,272.8469133086724,0.0,272.8469133086724
T81596,2023-04-02,C3274,Tablet,9.0,-197.2266206341651,Creditcard,pending,2023,4,2,April,2023-04,Refund/Reversal,197.2266206341651,197.2266206341651,0.0
T81597,2022-03-03,C663,Smartphone,9.0,-670.834530826361,Creditcard,completed,2022,3,3,March,2022-03,Refund/Reversal,670.834530826361,670.834530826361,0.0
T81598,2021-07-31,C811,Smartphone,1.0,229.1455912245034,Pay pal,completed,2021,7,31,July,2021-07,Sale,229.1455912245034,0.0,229.1455912245034
T81608,2022-10-21,C2054,Smartphone,295.0,787.7756260806751,Pay pal,failed,2022,10,21,October,2022-10,Sale,787.7756260806751,0.0,787.7756260806751
T81613,2024-10-09,C460,Coffee Machine,4.0,-681.2338650851513,Pay pal,failed,2024,10,9,October,2024-10,Refund/Reversal,681.2338650851513,681.2338650851513,0.0
T81617,2023-05-17,C1405,Smartphone,8.0,-482.3900952647707,Paypal,completed,2023,5,17,May,2023-05,Refund/Reversal,482.3900952647707,482.3900952647707,0.0
T81620,2022-10-26,C3592,Laptop,930.0,-876.1,Cash,completed,2022,10,26,October,2022-10,Refund/Reversal,876.1,876.1,0.0
T81621,2023-12-19,C483,Headphones,728.0,668.5183126726207,Pay pal,completed,2023,12,19,December,2023-12,Sale,668.5183126726207,0.0,668.5183126726207
T81625,2020-02-06,C075,Smartphone,625.0,319.0571256769673,Credit card,failed,2020,2,6,February,2020-02,Sale,319.0571256769673,0.0,319.0571256769673
T81626,2024-07-21,C958,Coffee Machine,5.0,-962.86,Credit card,pending,2024,7,21,July,2024-07,Refund/Reversal,962.86,962.86,0.0
T81631,2021-12-11,C2387,Coffee Machine,785.0,-243.69465454105853,Credit card,completed,2021,12,11,December,2021-12,Refund/Reversal,243.69465454105853,243.69465454105853,0.0
T81634,2020-10-28,C1917,Coffee Machine,2.0,-177.85359568632464,Paypal,completed,2020,10,28,October,2020-10,Refund/Reversal,177.85359568632464,177.85359568632464,0.0
T81635,2020-10-22,C1701,Laptop,1.0,-815.2276875595196,Pay pal,failed,2020,10,22,October,2020-10,Refund/Reversal,815.2276875595196,815.2276875595196,0.0
T81638,2023-08-08,C2295,Laptop,465.0,-597.5023977052385,Cash,completed,2023,8,8,August,2023-08,Refund/Reversal,597.5023977052385,597.5023977052385,0.0
T81643,2020-01-16,C4980,Coffee Machine,146.0,157.5288109584225,Creditcard,completed,2020,1,16,January,2020-01,Sale,157.5288109584225,0.0,157.5288109584225
T81652,2020-12-27,C939,Smartphone,105.0,-316.2296919196914,Pay pal,pending,2020,12,27,December,2020-12,Refund/Reversal,316.2296919196914,316.2296919196914,0.0
T81660,2021-05-14,C4826,Laptop,8.0,421.7302355586714,Credit card,completed,2021,5,14,May,2021-05,Sale,421.7302355586714,0.0,421.7302355586714
T81664,2020-09-04,C917,Headphones,10.0,-71.90128323314718,Credit card,completed,2020,9,4,September,2020-09,Refund/Reversal,71.90128323314718,71.90128323314718,0.0
T81666,2020-09-13,C3855,Coffee Machine,8.0,339.0593593351819,Pay pal,completed,2020,9,13,September,2020-09,Sale,339.0593593351819,0.0,339.0593593351819
T81668,2020-09-17,C2832,Tablet,9.0,473.6940955171668,Paypal,completed,2020,9,17,September,2020-09,Sale,473.6940955171668,0.0,473.6940955171668
T81670,2025-01-13,C240,Coffee Machine,8.0,741.0046305907591,Credit card,completed,2025,1,13,January,2025-01,Sale,741.0046305907591,0.0,741.0046305907591
T81674,2024-11-26,C157,Smartphone,440.0,-520.5988712232722,Pay pal,failed,2024,11,26,November,2024-11,Refund/Reversal,520.5988712232722,520.5988712232722,0.0
T81680,2023-06-16,C4306,Headphones,1.0,254.93461744097195,Paypal,completed,2023,6,16,June,2023-06,Sale,254.93461744097195,0.0,254.93461744097195
T81681,2021-08-03,C3364,Tablet,3.0,921.23636928221,Pay pal,completed,2021,8,3,August,2021-08,Sale,921.23636928221,0.0,921.23636928221
T81682,2023-04-03,C4071,Tablet,9.0,108.59,Creditcard,pending,2023,4,3,April,2023-04,Sale,108.59,0.0,108.59
T81703,2021-01-06,C4980,Headphones,6.0,-831.9099074976884,Paypal,completed,2021,1,6,January,2021-01,Refund/Reversal,831.9099074976884,831.9099074976884,0.0
T81704,2021-03-05,C199,Tablet,721.0,-82.22791075131818,Pay pal,failed,2021,3,5,March,2021-03,Refund/Reversal,82.22791075131818,82.22791075131818,0.0
T81705,2024-07-08,C2269,Smartphone,10.0,-943.0687501270644,Paypal,completed,2024,7,8,July,2024-07,Refund/Reversal,943.0687501270644,943.0687501270644,0.0
T81712,2021-01-13,C2960,Smartphone,3.0,-859.569282965718,Credit card,pending,2021,1,13,January,2021-01,Refund/Reversal,859.569282965718,859.569282965718,0.0
T81718,2021-06-26,C3149,Tablet,686.0,322.8856845929953,Pay pal,completed,2021,6,26,June,2021-06,Sale,322.8856845929953,0.0,322.8856845929953
T81720,2024-09-23,C3340,Tablet,890.0,-253.02,Creditcard,failed,2024,9,23,September,2024-09,Refund/Reversal,253.02,253.02,0.0
T81727,2022-10-15,C3823,Headphones,2.0,341.57,Credit card,failed,2022,10,15,October,2022-10,Sale,341.57,0.0,341.57
T81734,2025-01-05,C1040,Laptop,9.0,753.2731708544902,Paypal,failed,2025,1,5,January,2025-01,Sale,753.2731708544902,0.0,753.2731708544902
T81739,2023-08-04,C060,Tablet,5.0,90.07348840207904,Paypal,pending,2023,8,4,August,2023-08,Sale,90.07348840207904,0.0,90.07348840207904
T81746,2020-08-03,C274,Laptop,5.0,-385.3716920169372,Paypal,completed,2020,8,3,August,2020-08,Refund/Reversal,385.3716920169372,385.3716920169372,0.0
T81758,2022-04-28,C3009,Smartphone,4.0,439.7769964179365,Cash,completed,2022,4,28,April,2022-04,Sale,439.7769964179365,0.0,439.7769964179365
T81765,2023-06-23,C2758,Headphones,8.0,204.7823520830096,Creditcard,pending,2023,6,23,June,2023-06,Sale,204.7823520830096,0.0,204.7823520830096
T81770,2020-05-26,C450,Laptop,7.0,819.0730543764453,Cash,completed,2020,5,26,May,2020-05,Sale,819.0730543764453,0.0,819.0730543764453
T81787,2024-07-20,C196,Laptop,3.0,-273.45,Credit card,completed,2024,7,20,July,2024-07,Refund/Reversal,273.45,273.45,0.0
T81790,2021-11-29,C2824,Headphones,2.0,972.709554377586,Paypal,completed,2021,11,29,November,2021-11,Sale,972.709554377586,0.0,972.709554377586
T81801,2022-09-03,C1730,Headphones,393.0,445.1193659987835,Paypal,completed,2022,9,3,September,2022-09,Sale,445.1193659987835,0.0,445.1193659987835
T81802,2024-02-21,C2032,Headphones,517.0,792.7431553183245,Credit card,pending,2024,2,21,February,2024-02,Sale,792.7431553183245,0.0,792.7431553183245
T81815,2023-04-02,C1640,Tablet,4.0,-326.45173558522606,Credit card,completed,2023,4,2,April,2023-04,Refund/Reversal,326.45173558522606,326.45173558522606,0.0
T81823,2024-04-12,C015,Headphones,10.0,-359.3783333010458,Credit card,completed,2024,4,12,April,2024-04,Refund/Reversal,359.3783333010458,359.3783333010458,0.0
T81824,2021-08-08,C2248,Headphones,10.0,-704.8392639152987,Paypal,pending,2021,8,8,August,2021-08,Refund/Reversal,704.8392639152987,704.8392639152987,0.0
T81828,2020-12-11,C1780,Headphones,5.0,443.5461668365854,Credit card,completed,2020,12,11,December,2020-12,Sale,443.5461668365854,0.0,443.5461668365854
